TOTALAREA,area_m2,MAIZEAREA,long,lat,FID,ID,ORIG_FID,gw_depth,TDS,country,elevation,wind_1,wind_2,wind_3,wind_4,wind_5,wind_6,wind_7,wind_8,wind_9,wind_10,wind_11,wind_12,prec_1,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,prec_10,prec_11,prec_12,srad_1,srad_2,srad_3,srad_4,srad_5,srad_6,srad_7,srad_8,srad_9,srad_10,srad_11,srad_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tavg_1,tavg_2,tavg_3,tavg_4,tavg_5,tavg_6,tavg_7,tavg_8,tavg_9,tavg_10,tavg_11,tavg_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
67,143670.9786,6.030580521,35.37500331,-16.54167001,485,374395,183,6,3000,moz,368,3.6,4.5,4.3,5.3,5.2,4.9,4.6,4.5,4.5,3.8,3.6,3.6,3.23,3.23,4.1875,2.2235,1.3595,0.05,0.092625,0.50725,2.04275,4.48713,2.49575,2.793,14558,17521,22204,25787,27893,28653,28217,26544,22723,18872,15102,13311,17.999201,21.0389,25.2332,30.4946,35.403099,40.571899,42.883099,42.008701,37.675098,30.645599,23.0256,18.1262,10.5172,13.6569,17.677,22.994699,28.0196,33.057899,34.6516,35.0746,30.749901,23.8281,16.281401,11.5895,3.69189,6.50764,10.2408,15.123,19.9986,24.9767,28.2847,27.5459,23.3232,17.0767,9.87776,5.68414
108,38331.47287,0.249986693,35.45833664,-16.54167001,486,374396,184,16,3000,moz,374,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.6,4.2,3.8,3.4,3.4,3.19713,3.19713,4.20613,1.9415,1.345,0.050875,0.016625,0.533375,2.70662,5.03525,3.0115,2.65825,14476,17510,22214,25752,27990,28696,28235,26595,22648,18879,15080,13254,17.9275,21.0334,25.1989,30.458,35.400902,40.5672,43.077,42.192699,37.813801,30.6278,23.077,18.253,10.454,13.6242,17.6378,22.945101,28.001499,33.0298,34.674301,35.0933,30.7764,23.6971,16.1668,11.5243,3.62592,6.43964,10.1619,15.0399,20.0142,24.9181,28.2374,27.4851,23.173,16.8577,9.64515,5.4701
222,362343.1397,20.32376671,35.54166998,-16.54167001,487,374397,185,30,3000,moz,375,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.6,4.2,3.8,3.4,3.4,3.19713,3.19713,4.20613,1.9415,1.345,0.050875,0.016625,0.533375,2.70662,5.03525,3.0115,2.65825,14476,17510,22214,25752,27990,28696,28235,26595,22648,18879,15080,13254,17.9275,21.0334,25.1989,30.458,35.400902,40.5672,43.077,42.192699,37.813801,30.6278,23.077,18.253,10.454,13.6242,17.6378,22.945101,28.001499,33.0298,34.674301,35.0933,30.7764,23.6971,16.1668,11.5243,3.62592,6.43964,10.1619,15.0399,20.0142,24.9181,28.2374,27.4851,23.173,16.8577,9.64515,5.4701
470,1603217.316,92.43881989,35.62500331,-16.54167001,488,374398,186,5,3000,moz,376,3.4,4.2,4.4,5.2,5.3,4.8,4.6,4.6,4.2,3.8,3.5,3.5,3.19121,3.19121,4.20887,1.9385,1.35,0.050792,0.015042,0.534958,2.70504,5.02308,3.00683,2.65842,14477,17511,22231,25752,27989,28696,28235,26595,22669,18880,15080,13254,17.9256,21.030899,25.1973,30.4564,35.400101,40.566502,43.0751,42.1409,37.813,30.627701,23.0259,18.251499,10.4067,13.6257,17.6387,22.945999,28.002501,33.031101,34.6749,35.0942,30.7784,23.6999,16.1689,11.5268,3.58265,6.44499,10.166,15.0441,20.0184,24.922701,28.241899,27.4888,23.177999,16.8619,9.64896,5.4752
754,2836105.652,132.7005615,35.70833664,-16.54167001,489,374399,187,47,3000,moz,360,3.5,4,4.4,5.3,5.2,4.6,4.6,4.5,4,3.5,3.6,3.6,3.19333,3.19333,4.20583,2.1025,1.37417,0.05,0.056875,0.52375,2.09958,4.64937,2.48292,2.74167,14526,17491,22224,25776,27933,28636,28223,26551,22727,18857,15100,13282,18.0331,21.0769,25.263201,30.5741,35.479698,40.6479,43.022999,42.145401,37.848202,30.718901,23.1024,18.261299,10.5228,13.6696,17.6847,23.0485,28.0669,33.102501,34.712799,35.135399,30.7992,23.827299,16.234301,11.5937,3.71301,6.49166,10.2157,15.0962,20.071501,24.992201,28.273199,27.495399,23.2432,16.955799,9.74992,5.54938
1636,7379602.051,335.5595093,35.79166998,-16.54167001,490,374400,188,37,3000,moz,367,3.6,4.5,4.3,5.3,5.2,4.9,4.6,4.5,4.5,3.8,3.6,3.6,3.23,3.23,4.1875,2.2235,1.3595,0.05,0.092625,0.50725,2.04275,4.48713,2.49575,2.793,14558,17521,22204,25787,27893,28653,28217,26544,22723,18872,15102,13311,17.999201,21.0389,25.2332,30.4946,35.403099,40.571899,42.883099,42.008701,37.675098,30.645599,23.0256,18.1262,10.5172,13.6569,17.677,22.994699,28.0196,33.057899,34.6516,35.0746,30.749901,23.8281,16.281401,11.5895,3.69189,6.50764,10.2408,15.123,19.9986,24.9767,28.2847,27.5459,23.3232,17.0767,9.87776,5.68414
1380,6170281.372,332.4058228,35.87500331,-16.54167001,491,374401,189,21,3000,moz,375,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.6,4.2,3.8,3.4,3.4,3.19713,3.19713,4.20613,1.9415,1.345,0.050875,0.016625,0.533375,2.70662,5.03525,3.0115,2.65825,14476,17510,22214,25752,27990,28696,28235,26595,22648,18879,15080,13254,17.9275,21.0334,25.1989,30.458,35.400902,40.5672,43.077,42.192699,37.813801,30.6278,23.077,18.253,10.454,13.6242,17.6378,22.945101,28.001499,33.0298,34.674301,35.0933,30.7764,23.6971,16.1668,11.5243,3.62592,6.43964,10.1619,15.0399,20.0142,24.9181,28.2374,27.4851,23.173,16.8577,9.64515,5.4701
666,2771194.458,161.668747,35.95833664,-16.54167001,492,374402,190,10,3000,moz,377,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.6,4.2,3.8,3.4,3.4,3.19713,3.19713,4.20613,1.9415,1.345,0.050875,0.016625,0.533375,2.70662,5.03525,3.0115,2.65825,14476,17510,22214,25752,27990,28696,28235,26595,22648,18879,15080,13254,17.9275,21.0334,25.1989,30.458,35.400902,40.5672,43.077,42.192699,37.813801,30.6278,23.077,18.253,10.454,13.6242,17.6378,22.945101,28.001499,33.0298,34.674301,35.0933,30.7764,23.6971,16.1668,11.5243,3.62592,6.43964,10.1619,15.0399,20.0142,24.9181,28.2374,27.4851,23.173,16.8577,9.64515,5.4701
796,2950642.7,169.5523987,36.04166998,-16.54167001,493,374403,191,7,3000,moz,356,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.19667,3.19667,4.20417,2.1135,1.37283,0.05,0.060125,0.52225,2.09442,4.63463,2.48408,2.74633,14526,17490,22241,25776,27932,28665,28223,26550,22726,18857,15100,13282,18.034599,21.077999,25.2651,30.575899,35.4818,40.650101,43.023899,42.146599,37.800598,30.7213,23.1045,18.2626,10.5223,13.6685,17.684,23.048201,28.067101,33.103001,34.7118,35.134399,30.7992,23.8274,16.2341,11.5933,3.71109,6.48857,10.2135,15.1441,20.069401,24.990801,28.269699,27.540899,23.2414,17.003201,9.7479,5.59799
1443,6242899.78,345.7461243,36.12500331,-16.54167001,494,374404,192,36,3000,moz,356,3.5,4,4.4,5.3,5.2,4.8,4.6,4.6,4,3.5,3.6,3.6,3.2,3.2,4.2025,2.1245,1.3715,0.05,0.063375,0.52075,2.08925,4.61987,2.48525,2.751,14511,17491,22224,25775,27931,28664,28222,26584,22748,18857,15100,13282,18.0361,21.0791,25.266899,30.5278,35.433899,40.652302,43.024799,42.1478,37.803101,30.723801,23.056601,18.264,10.5218,13.6673,17.6833,23.0478,28.0674,33.1035,34.7108,35.1334,30.799299,23.8274,16.233801,11.5929,3.70917,6.48548,10.2112,15.142,20.067301,24.989401,28.266199,27.5364,23.239599,17.0005,9.79589,5.59661
979,4423994.446,204.3582916,36.20833664,-16.54167001,495,374406,193,6,3000,moz,376,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.6,4.2,3.8,3.4,3.4,3.19713,3.19713,4.20613,1.9415,1.345,0.050875,0.016625,0.533375,2.70662,5.03525,3.0115,2.65825,14476,17510,22214,25752,27990,28696,28235,26595,22648,18879,15080,13254,17.9275,21.0334,25.1989,30.458,35.400902,40.5672,43.077,42.192699,37.813801,30.6278,23.077,18.253,10.454,13.6242,17.6378,22.945101,28.001499,33.0298,34.674301,35.0933,30.7764,23.6971,16.1668,11.5243,3.62592,6.43964,10.1619,15.0399,20.0142,24.9181,28.2374,27.4851,23.173,16.8577,9.64515,5.4701
618,2831372.376,124.9545364,36.29166998,-16.54167001,496,374407,194,28,3000,moz,357,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.19667,3.19667,4.20417,2.1135,1.37283,0.05,0.060125,0.52225,2.09442,4.63463,2.48408,2.74633,14526,17490,22241,25776,27932,28665,28223,26550,22726,18857,15100,13282,18.034599,21.077999,25.2651,30.575899,35.4818,40.650101,43.023899,42.146599,37.800598,30.7213,23.1045,18.2626,10.5223,13.6685,17.684,23.048201,28.067101,33.103001,34.7118,35.134399,30.7992,23.8274,16.2341,11.5933,3.71109,6.48857,10.2135,15.1441,20.069401,24.990801,28.269699,27.540899,23.2414,17.003201,9.7479,5.59799
252,1028398.666,46.62853622,36.37500331,-16.54167001,497,374408,195,15,3000,moz,375,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.6,4.2,3.8,3.4,3.4,3.19713,3.19713,4.20613,1.9415,1.345,0.050875,0.016625,0.533375,2.70662,5.03525,3.0115,2.65825,14476,17510,22214,25752,27990,28696,28235,26595,22648,18879,15080,13254,17.9275,21.0334,25.1989,30.458,35.400902,40.5672,43.077,42.192699,37.813801,30.6278,23.077,18.253,10.454,13.6242,17.6378,22.945101,28.001499,33.0298,34.674301,35.0933,30.7764,23.6971,16.1668,11.5243,3.62592,6.43964,10.1619,15.0399,20.0142,24.9181,28.2374,27.4851,23.173,16.8577,9.64515,5.4701
120,488938.3698,11.39153004,36.45833664,-16.54167001,498,374409,196,25,3000,moz,359,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.19667,3.19667,4.20417,2.1135,1.37283,0.05,0.060125,0.52225,2.09442,4.63463,2.48408,2.74633,14526,17490,22241,25776,27932,28665,28223,26550,22726,18857,15100,13282,18.034599,21.077999,25.2651,30.575899,35.4818,40.650101,43.023899,42.146599,37.800598,30.7213,23.1045,18.2626,10.5223,13.6685,17.684,23.048201,28.067101,33.103001,34.7118,35.134399,30.7992,23.8274,16.2341,11.5933,3.71109,6.48857,10.2135,15.1441,20.069401,24.990801,28.269699,27.540899,23.2414,17.003201,9.7479,5.59799
37,102497.4728,1.701997042,36.54166998,-16.54167001,499,374410,197,33,3000,moz,377,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.6,4.2,3.8,3.4,3.4,3.19713,3.19713,4.20613,1.9415,1.345,0.050875,0.016625,0.533375,2.70662,5.03525,3.0115,2.65825,14476,17510,22214,25752,27990,28696,28235,26595,22648,18879,15080,13254,17.9275,21.0334,25.1989,30.458,35.400902,40.5672,43.077,42.192699,37.813801,30.6278,23.077,18.253,10.454,13.6242,17.6378,22.945101,28.001499,33.0298,34.674301,35.0933,30.7764,23.6971,16.1668,11.5243,3.62592,6.43964,10.1619,15.0399,20.0142,24.9181,28.2374,27.4851,23.173,16.8577,9.64515,5.4701
64,296904.6974,0.888889253,36.62500331,-16.54167001,500,374411,198,10,3000,moz,357,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.19667,3.19667,4.20417,2.1135,1.37283,0.05,0.060125,0.52225,2.09442,4.63463,2.48408,2.74633,14526,17490,22241,25776,27932,28665,28223,26550,22726,18857,15100,13282,18.034599,21.077999,25.2651,30.575899,35.4818,40.650101,43.023899,42.146599,37.800598,30.7213,23.1045,18.2626,10.5223,13.6685,17.684,23.048201,28.067101,33.103001,34.7118,35.134399,30.7992,23.8274,16.2341,11.5933,3.71109,6.48857,10.2135,15.1441,20.069401,24.990801,28.269699,27.540899,23.2414,17.003201,9.7479,5.59799
395,2442777.1,0.305622995,36.70833664,-16.54167001,501,374412,199,18,3000,moz,367,3.6,4.5,4.3,5.3,5.2,4.9,4.6,4.5,4.5,3.8,3.6,3.6,3.23,3.23,4.1875,2.2235,1.3595,0.05,0.092625,0.50725,2.04275,4.48713,2.49575,2.793,14558,17521,22204,25787,27893,28653,28217,26544,22723,18872,15102,13311,17.999201,21.0389,25.2332,30.4946,35.403099,40.571899,42.883099,42.008701,37.675098,30.645599,23.0256,18.1262,10.5172,13.6569,17.677,22.994699,28.0196,33.057899,34.6516,35.0746,30.749901,23.8281,16.281401,11.5895,3.69189,6.50764,10.2408,15.123,19.9986,24.9767,28.2847,27.5459,23.3232,17.0767,9.87776,5.68414
1150,6985317.383,57.30568695,36.79166998,-16.54167001,502,374413,200,24,3000,moz,358,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.19667,3.19667,4.20417,2.1135,1.37283,0.05,0.060125,0.52225,2.09442,4.63463,2.48408,2.74633,14526,17490,22241,25776,27932,28665,28223,26550,22726,18857,15100,13282,18.034599,21.077999,25.2651,30.575899,35.4818,40.650101,43.023899,42.146599,37.800598,30.7213,23.1045,18.2626,10.5223,13.6685,17.684,23.048201,28.067101,33.103001,34.7118,35.134399,30.7992,23.8274,16.2341,11.5933,3.71109,6.48857,10.2135,15.1441,20.069401,24.990801,28.269699,27.540899,23.2414,17.003201,9.7479,5.59799
1406,7948373.413,299.520874,36.87500331,-16.54167001,503,374414,201,39,3000,moz,379,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.6,4.2,3.8,3.4,3.4,3.19713,3.19713,4.20613,1.9415,1.345,0.050875,0.016625,0.533375,2.70662,5.03525,3.0115,2.65825,14476,17510,22214,25752,27990,28696,28235,26595,22648,18879,15080,13254,17.9275,21.0334,25.1989,30.458,35.400902,40.5672,43.077,42.192699,37.813801,30.6278,23.077,18.253,10.454,13.6242,17.6378,22.945101,28.001499,33.0298,34.674301,35.0933,30.7764,23.6971,16.1668,11.5243,3.62592,6.43964,10.1619,15.0399,20.0142,24.9181,28.2374,27.4851,23.173,16.8577,9.64515,5.4701
1339,7302145.386,375.0398865,36.95833664,-16.54167001,504,374415,202,26,3000,moz,359,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.19667,3.19667,4.20417,2.1135,1.37283,0.05,0.060125,0.52225,2.09442,4.63463,2.48408,2.74633,14526,17490,22241,25776,27932,28665,28223,26550,22726,18857,15100,13282,18.034599,21.077999,25.2651,30.575899,35.4818,40.650101,43.023899,42.146599,37.800598,30.7213,23.1045,18.2626,10.5223,13.6685,17.684,23.048201,28.067101,33.103001,34.7118,35.134399,30.7992,23.8274,16.2341,11.5933,3.71109,6.48857,10.2135,15.1441,20.069401,24.990801,28.269699,27.540899,23.2414,17.003201,9.7479,5.59799
1101,6238598.633,259.4225769,37.04166998,-16.54167001,505,374416,203,24,3000,moz,357,3.4,3.7,4.3,5.3,5.2,4.8,4.6,4.6,3.7,3.5,3.5,3.5,3.20667,3.20667,4.19917,2.1465,1.36883,0.05,0.069875,0.51775,2.07892,4.59037,2.98758,2.76033,14481,17475,22206,25774,27927,28661,28221,26583,22747,18856,15087,13267,18.039,21.081301,25.2705,30.5315,35.438202,40.656601,42.976601,42.100201,37.807999,30.7286,23.060801,18.2167,10.5208,13.665,17.6819,23.0471,28.0679,33.1045,34.708801,35.1315,30.7994,23.8276,16.2833,11.5922,3.70533,6.52929,10.2067,15.1378,20.0632,24.9865,28.259199,27.527399,23.2859,17.0452,9.79186,5.59384
1300,7327337.036,329.5975647,37.12500331,-16.54167001,506,374417,204,25,3000,moz,367,3.6,4.5,4.3,5.2,5.2,4.9,4.6,4.5,4.5,3.8,3.7,3.7,3.23333,3.23333,4.18583,2.2345,1.35817,0.05,0.095875,0.50575,2.03758,4.47237,2.49692,2.79767,14573,17521,22203,25803,27891,28651,28183,26543,22722,18872,15116,13311,18.000601,21.040001,25.235001,30.4965,35.405201,40.5741,42.883999,41.9599,37.677601,30.6481,23.0277,18.1276,10.4667,13.6558,17.6763,22.9944,27.969801,33.058399,34.6506,35.073601,30.75,23.8281,16.281099,11.5891,3.68997,6.45455,10.1886,15.1209,19.9965,24.9753,28.2812,27.5413,23.321301,17.0741,9.87575,5.68276
1159,6460559.692,301.9720459,37.20833664,-16.54167001,507,374419,205,36,3000,moz,365,3.6,4.5,4.3,5.3,5.2,4.9,4.6,4.5,4.5,3.8,3.6,3.6,3.23,3.23,4.1875,2.2235,1.3595,0.05,0.092625,0.50725,2.04275,4.48713,2.49575,2.793,14558,17521,22204,25787,27893,28653,28217,26544,22723,18872,15102,13311,17.999201,21.0389,25.2332,30.4946,35.403099,40.571899,42.883099,42.008701,37.675098,30.645599,23.0256,18.1262,10.5172,13.6569,17.677,22.994699,28.0196,33.057899,34.6516,35.0746,30.749901,23.8281,16.281401,11.5895,3.69189,6.50764,10.2408,15.123,19.9986,24.9767,28.2847,27.5459,23.3232,17.0767,9.87776,5.68414
440,2106066.742,85.50896454,37.29166998,-16.54167001,508,374422,206,11,3000,moz,373,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.6,4.2,3.8,3.4,3.4,3.19713,3.19713,4.20613,1.9415,1.345,0.050875,0.016625,0.533375,2.70662,5.03525,3.0115,2.65825,14476,17510,22214,25752,27990,28696,28235,26595,22648,18879,15080,13254,17.9275,21.0334,25.1989,30.458,35.400902,40.5672,43.077,42.192699,37.813801,30.6278,23.077,18.253,10.454,13.6242,17.6378,22.945101,28.001499,33.0298,34.674301,35.0933,30.7764,23.6971,16.1668,11.5243,3.62592,6.43964,10.1619,15.0399,20.0142,24.9181,28.2374,27.4851,23.173,16.8577,9.64515,5.4701
491,2295107.88,108.9806137,37.45833664,-16.54167001,509,374424,207,34,3000,moz,367,3.6,4.5,4.3,5.3,5.2,4.9,4.6,4.5,4.5,3.8,3.6,3.6,3.23,3.23,4.1875,2.2235,1.3595,0.05,0.092625,0.50725,2.04275,4.48713,2.49575,2.793,14558,17521,22204,25787,27893,28653,28217,26544,22723,18872,15102,13311,17.999201,21.0389,25.2332,30.4946,35.403099,40.571899,42.883099,42.008701,37.675098,30.645599,23.0256,18.1262,10.5172,13.6569,17.677,22.994699,28.0196,33.057899,34.6516,35.0746,30.749901,23.8281,16.281401,11.5895,3.69189,6.50764,10.2408,15.123,19.9986,24.9767,28.2847,27.5459,23.3232,17.0767,9.87776,5.68414
910,4650245.667,250.0563507,37.54166998,-16.54167001,510,374426,208,11,3000,moz,379,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.7,4.2,3.8,3.5,3.5,3.18188,3.18188,4.20021,1.94583,1.34333,0.051458,0.016042,0.533958,2.69938,5.01042,3.0175,2.66375,14480,17513,22215,25753,27988,28695,28234,26594,22649,18882,15084,13257,17.988001,21.0457,25.2118,30.5214,35.414001,40.580299,43.0886,42.154301,37.8265,30.641399,23.0397,18.263901,10.4655,13.6368,17.650999,23.009001,28.0156,33.042999,34.687099,35.1567,30.790899,23.711901,16.2297,11.536,3.63679,6.45185,10.1753,15.1044,20.0296,24.931801,28.251301,27.5504,23.238501,16.9223,9.70796,5.53172
890,4365167.236,290.9540405,37.62500331,-16.54167001,511,374427,209,24,3000,moz,358,3.5,4,4.4,5.3,5.2,4.8,4.6,4.6,4,3.5,3.6,3.6,3.2,3.2,4.2025,2.1245,1.3715,0.05,0.063375,0.52075,2.08925,4.61987,2.48525,2.751,14511,17491,22224,25775,27931,28664,28222,26584,22748,18857,15100,13282,18.0361,21.0791,25.266899,30.5278,35.433899,40.652302,43.024799,42.1478,37.803101,30.723801,23.056601,18.264,10.5218,13.6673,17.6833,23.0478,28.0674,33.1035,34.7108,35.1334,30.799299,23.8274,16.233801,11.5929,3.70917,6.48548,10.2112,15.142,20.067301,24.989401,28.266199,27.5364,23.239599,17.0005,9.79589,5.59661
458,2081119.995,138.9247284,37.70833664,-16.54167001,512,374428,210,9,3000,moz,358,3.3,3.8,4.4,5.3,5.2,4.8,4.7,4.5,3.8,3.5,3.6,3.6,3.20333,3.20333,4.18583,2.16472,1.36972,0.05,0.075069,0.517361,2.05931,4.53646,2.49042,2.77111,14471,17478,22223,25774,27922,28657,28252,26546,22725,18857,15105,13270,18.0033,21.0965,25.2374,30.5487,35.455299,40.6236,42.989799,42.114101,37.775398,30.6971,23.0783,18.231001,10.5321,13.6765,17.695,23.0616,28.0835,33.119801,34.720901,35.143902,30.8155,23.843599,16.2967,11.6035,3.7631,6.53677,10.2668,15.1495,20.0763,25.0497,28.2687,27.5362,23.3004,17.056801,9.85157,5.65227
93,130179.6055,4.502222538,37.95833664,-16.54167001,513,374429,211,38,3000,moz,368,3.6,4.5,4.3,5.3,5.2,4.9,4.6,4.5,4.5,3.8,3.6,3.6,3.23,3.23,4.1875,2.2235,1.3595,0.05,0.092625,0.50725,2.04275,4.48713,2.49575,2.793,14558,17521,22204,25787,27893,28653,28217,26544,22723,18872,15102,13311,17.999201,21.0389,25.2332,30.4946,35.403099,40.571899,42.883099,42.008701,37.675098,30.645599,23.0256,18.1262,10.5172,13.6569,17.677,22.994699,28.0196,33.057899,34.6516,35.0746,30.749901,23.8281,16.281401,11.5895,3.69189,6.50764,10.2408,15.123,19.9986,24.9767,28.2847,27.5459,23.3232,17.0767,9.87776,5.68414
46,24447.10493,0,38.04166998,-16.54167001,514,374430,212,19,3000,moz,366,3.6,4.5,4.3,5.2,5.2,4.9,4.6,4.5,4.5,3.8,3.7,3.7,3.23333,3.23333,4.18583,2.2345,1.35817,0.05,0.095875,0.50575,2.03758,4.47237,2.49692,2.79767,14573,17521,22203,25803,27891,28651,28183,26543,22722,18872,15116,13311,18.000601,21.040001,25.235001,30.4965,35.405201,40.5741,42.883999,41.9599,37.677601,30.6481,23.0277,18.1276,10.4667,13.6558,17.6763,22.9944,27.969801,33.058399,34.6506,35.073601,30.75,23.8281,16.281099,11.5891,3.68997,6.45455,10.1886,15.1209,19.9965,24.9753,28.2812,27.5413,23.321301,17.0741,9.87575,5.68276
20,26226.84002,0,38.12500331,-16.54167001,515,374433,213,20,3000,moz,359,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.18667,3.18667,4.19417,2.11194,1.37528,0.05,0.059097,0.524306,2.08569,4.60938,2.48625,2.74889,14514,17493,22242,25793,27930,28663,28221,26549,22727,18859,15104,13285,18.0459,21.091,25.278299,30.589399,35.494701,40.6628,43.035301,42.1581,37.813202,30.735001,23.117701,18.274099,10.5344,13.682,17.6982,23.063,28.082001,33.117001,34.7257,35.148602,30.8148,23.843,16.2978,11.6053,3.72235,6.50165,10.2276,15.1596,20.086201,25.0061,28.2855,27.558001,23.3088,17.0194,9.81132,5.60915
12,2014.88972,0,38.29166997,-16.54167001,516,374434,214,44,3000,moz,358,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.18667,3.18667,4.19417,2.11194,1.37528,0.05,0.059097,0.524306,2.08569,4.60938,2.48625,2.74889,14514,17493,22242,25793,27930,28663,28221,26549,22727,18859,15104,13285,18.0459,21.091,25.278299,30.589399,35.494701,40.6628,43.035301,42.1581,37.813202,30.735001,23.117701,18.274099,10.5344,13.682,17.6982,23.063,28.082001,33.117001,34.7257,35.148602,30.8148,23.843,16.2978,11.6053,3.72235,6.50165,10.2276,15.1596,20.086201,25.0061,28.2855,27.558001,23.3088,17.0194,9.81132,5.60915
137,212484.5696,52.24636841,38.62500331,-16.54167001,517,374436,215,49,3000,moz,378,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.7,4.2,3.8,3.5,3.5,3.18188,3.18188,4.20021,1.94583,1.34333,0.051458,0.016042,0.533958,2.69938,5.01042,3.0175,2.66375,14480,17513,22215,25753,27988,28695,28234,26594,22649,18882,15084,13257,17.988001,21.0457,25.2118,30.5214,35.414001,40.580299,43.0886,42.154301,37.8265,30.641399,23.0397,18.263901,10.4655,13.6368,17.650999,23.009001,28.0156,33.042999,34.687099,35.1567,30.790899,23.711901,16.2297,11.536,3.63679,6.45185,10.1753,15.1044,20.0296,24.931801,28.251301,27.5504,23.238501,16.9223,9.70796,5.53172
259,448377.533,109.1038437,38.70833664,-16.54167001,518,374437,216,39,3000,moz,367,3.6,4.5,4.3,5.2,5.2,4.9,4.6,4.5,4.5,3.9,3.7,3.7,3.22333,3.22333,4.17583,2.22806,1.36306,0.05,0.094236,0.509028,2.02764,3.94896,2.49542,2.79778,14577,17524,22205,25804,27889,28649,28181,26542,22702,18892,15120,13329,18.012199,21.053101,25.248301,30.5599,35.4179,40.6366,42.845299,41.971298,37.689999,30.661699,23.0411,18.139299,10.5293,13.67,17.691099,23.009899,28.035299,33.073101,34.665199,35.088402,30.816401,23.894501,16.2955,11.6015,3.752,6.51891,10.2538,15.1374,20.064501,24.992001,28.3487,27.6101,23.3403,17.141701,9.93988,5.74402
396,683510.437,167.8952026,38.79166997,-16.54167001,519,374440,217,28,3000,moz,357,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.19667,3.19667,4.20417,2.1135,1.37283,0.05,0.060125,0.52225,2.09442,4.63463,2.48408,2.74633,14526,17490,22241,25776,27932,28665,28223,26550,22726,18857,15100,13282,18.034599,21.077999,25.2651,30.575899,35.4818,40.650101,43.023899,42.146599,37.800598,30.7213,23.1045,18.2626,10.5223,13.6685,17.684,23.048201,28.067101,33.103001,34.7118,35.134399,30.7992,23.8274,16.2341,11.5933,3.71109,6.48857,10.2135,15.1441,20.069401,24.990801,28.269699,27.540899,23.2414,17.003201,9.7479,5.59799
437,784921.6461,192.9557648,38.87500331,-16.54167001,520,374441,218,35,3000,moz,357,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.19667,3.19667,4.20417,2.1135,1.37283,0.05,0.060125,0.52225,2.09442,4.63463,2.48408,2.74633,14526,17490,22241,25776,27932,28665,28223,26550,22726,18857,15100,13282,18.034599,21.077999,25.2651,30.575899,35.4818,40.650101,43.023899,42.146599,37.800598,30.7213,23.1045,18.2626,10.5223,13.6685,17.684,23.048201,28.067101,33.103001,34.7118,35.134399,30.7992,23.8274,16.2341,11.5933,3.71109,6.48857,10.2135,15.1441,20.069401,24.990801,28.269699,27.540899,23.2414,17.003201,9.7479,5.59799
623,912392.1204,230.557724,38.95833664,-16.54167001,521,374442,219,9,3000,moz,367,3.6,4.5,4.4,5.2,5.2,4.9,4.6,4.6,4.5,3.8,3.7,3.7,3.22,3.22,4.1775,2.2175,1.36417,0.05,0.091042,0.510417,2.03292,4.46354,2.49458,2.79333,14576,17523,22221,25805,27891,28650,28182,26577,22723,18874,15120,13314,18.010799,21.052,25.2465,30.558001,35.415798,40.634399,42.894402,42.0201,37.687599,30.659201,23.039,18.138,10.5298,13.6711,17.691799,23.0602,28.035,33.122501,34.716202,35.089298,30.8162,23.8943,16.2957,11.6018,3.75385,6.52189,10.256,15.1895,20.0665,25.043301,28.351999,27.6145,23.341999,17.1443,9.94183,5.7454
